DATETIME,ANO,MES,DIA,HORA,VALOR,VALOR_ORIGINAL,UNIDADE,QAQC_INTERNO,QAQC_MMA
2021-01-27 16:00:00,2021,1,27,16,3.72,3.72,µg/m³,True,True
2021-01-27 17:00:00,2021,1,27,17,7.42,7.42,µg/m³,True,True
2021-01-27 18:00:00,2021,1,27,18,9.66,9.66,µg/m³,True,True
2021-01-27 19:00:00,2021,1,27,19,14.67,14.67,µg/m³,True,True
2021-01-27 20:00:00,2021,1,27,20,8.96,8.96,µg/m³,True,True
2021-01-27 21:00:00,2021,1,27,21,4.8,4.8,µg/m³,True,True
2021-01-27 22:00:00,2021,1,27,22,3.81,3.81,µg/m³,True,True
2021-01-27 23:00:00,2021,1,27,23,8.46,8.46,µg/m³,True,True
2021-01-28 00:00:00,2021,1,28,0,8.05,8.05,µg/m³,True,True
2021-01-28 01:00:00,2021,1,28,1,6.91,6.91,µg/m³,True,True
2021-01-28 02:00:00,2021,1,28,2,5.45,5.45,µg/m³,True,True
2021-01-28 03:00:00,2021,1,28,3,7.08,7.08,µg/m³,True,True
2021-01-28 04:00:00,2021,1,28,4,8.02,8.02,µg/m³,True,True
2021-01-28 05:00:00,2021,1,28,5,9.21,9.21,µg/m³,True,True
2021-01-28 06:00:00,2021,1,28,6,8.92,8.92,µg/m³,True,True
2021-01-28 07:00:00,2021,1,28,7,8.53,8.53,µg/m³,True,True
2021-01-28 08:00:00,2021,1,28,8,14.89,14.89,µg/m³,True,True
2021-01-28 09:00:00,2021,1,28,9,1.08,1.08,µg/m³,True,True
2021-01-28 10:00:00,2021,1,28,10,33.63,33.63,µg/m³,True,True
2021-01-28 11:00:00,2021,1,28,11,44.73,44.73,µg/m³,True,True
2021-01-28 12:00:00,2021,1,28,12,7.62,7.62,µg/m³,True,True
2021-01-28 13:00:00,2021,1,28,13,1.97,1.97,µg/m³,True,True
2021-01-28 14:00:00,2021,1,28,14,1.9,1.9,µg/m³,True,True
2021-01-28 15:00:00,2021,1,28,15,5.19,5.19,µg/m³,True,True
2021-01-28 16:00:00,2021,1,28,16,11.35,11.35,µg/m³,True,True
2021-01-28 17:00:00,2021,1,28,17,15.76,15.76,µg/m³,True,True
2021-01-28 18:00:00,2021,1,28,18,28.91,28.91,µg/m³,True,True
2021-01-28 19:00:00,2021,1,28,19,29.63,29.63,µg/m³,True,True
2021-01-28 20:00:00,2021,1,28,20,15.44,15.44,µg/m³,True,True
2021-01-28 21:00:00,2021,1,28,21,15.68,15.68,µg/m³,True,True
2021-01-28 22:00:00,2021,1,28,22,9.44,9.44,µg/m³,True,True
2021-01-28 23:00:00,2021,1,28,23,10.21,10.21,µg/m³,True,True
2021-01-29 00:00:00,2021,1,29,0,13.09,13.09,µg/m³,True,True
2021-01-29 01:00:00,2021,1,29,1,12.62,12.62,µg/m³,True,True
2021-01-29 02:00:00,2021,1,29,2,13.85,13.85,µg/m³,True,True
2021-01-29 03:00:00,2021,1,29,3,12.22,12.22,µg/m³,True,True
2021-01-29 04:00:00,2021,1,29,4,10.89,10.89,µg/m³,True,True
2021-01-29 05:00:00,2021,1,29,5,9.93,9.93,µg/m³,True,True
2021-01-29 06:00:00,2021,1,29,6,11.57,11.57,µg/m³,True,True
2021-01-29 07:00:00,2021,1,29,7,13.77,13.77,µg/m³,True,True
2021-01-29 08:00:00,2021,1,29,8,6.07,6.07,µg/m³,True,True
2021-01-29 09:00:00,2021,1,29,9,10.73,10.73,µg/m³,True,True
2021-01-29 10:00:00,2021,1,29,10,4.6,4.6,µg/m³,True,True
2021-01-29 11:00:00,2021,1,29,11,2.24,2.24,µg/m³,True,True
2021-01-29 12:00:00,2021,1,29,12,0.79,0.79,µg/m³,True,True
2021-01-29 13:00:00,2021,1,29,13,1.41,1.41,µg/m³,True,True
2021-01-29 14:00:00,2021,1,29,14,9.72,9.72,µg/m³,True,True
2021-01-29 15:00:00,2021,1,29,15,8.89,8.89,µg/m³,True,True
2021-01-29 16:00:00,2021,1,29,16,8.59,8.59,µg/m³,True,True
2021-01-29 17:00:00,2021,1,29,17,11.48,11.48,µg/m³,True,True
2021-01-29 18:00:00,2021,1,29,18,17.84,17.84,µg/m³,True,True
2021-01-29 19:00:00,2021,1,29,19,14.01,14.01,µg/m³,True,True
2021-01-29 20:00:00,2021,1,29,20,14.03,14.03,µg/m³,True,True
2021-01-29 21:00:00,2021,1,29,21,14.59,14.59,µg/m³,True,True
2021-01-29 22:00:00,2021,1,29,22,17.24,17.24,µg/m³,True,True
2021-01-29 23:00:00,2021,1,29,23,26.95,26.95,µg/m³,True,True
2021-01-30 00:00:00,2021,1,30,0,17.94,17.94,µg/m³,True,True
2021-01-30 01:00:00,2021,1,30,1,14.68,14.68,µg/m³,True,True
2021-01-30 02:00:00,2021,1,30,2,12.62,12.62,µg/m³,True,True
2021-01-30 03:00:00,2021,1,30,3,10.87,10.87,µg/m³,True,True
2021-01-30 04:00:00,2021,1,30,4,12.5,12.5,µg/m³,True,True
2021-01-30 05:00:00,2021,1,30,5,16.01,16.01,µg/m³,True,True
2021-01-30 06:00:00,2021,1,30,6,12.94,12.94,µg/m³,True,True
2021-01-30 07:00:00,2021,1,30,7,9.28,9.28,µg/m³,True,True
2021-01-30 08:00:00,2021,1,30,8,2.58,2.58,µg/m³,True,True
2021-01-30 09:00:00,2021,1,30,9,,0.0,µg/m³,True,False
2021-01-30 10:00:00,2021,1,30,10,1.24,1.24,µg/m³,True,True
2021-01-30 11:00:00,2021,1,30,11,1.28,1.28,µg/m³,True,True
2021-01-30 12:00:00,2021,1,30,12,,0.0,µg/m³,True,False
2021-01-30 13:00:00,2021,1,30,13,0.73,0.73,µg/m³,True,True
2021-01-30 14:00:00,2021,1,30,14,10.08,10.08,µg/m³,True,True
2021-01-30 15:00:00,2021,1,30,15,2.74,2.74,µg/m³,True,True
2021-01-30 16:00:00,2021,1,30,16,5.3,5.3,µg/m³,True,True
2021-01-30 17:00:00,2021,1,30,17,14.44,14.44,µg/m³,True,True
2021-01-30 18:00:00,2021,1,30,18,16.54,16.54,µg/m³,True,True
2021-01-30 19:00:00,2021,1,30,19,13.82,13.82,µg/m³,True,True
2021-01-30 20:00:00,2021,1,30,20,11.08,11.08,µg/m³,True,True
2021-01-30 21:00:00,2021,1,30,21,12.88,12.88,µg/m³,True,True
2021-01-30 22:00:00,2021,1,30,22,13.14,13.14,µg/m³,True,True
2021-01-30 23:00:00,2021,1,30,23,17.83,17.83,µg/m³,True,True
2021-01-31 00:00:00,2021,1,31,0,15.89,15.89,µg/m³,True,True
2021-01-31 01:00:00,2021,1,31,1,11.17,11.17,µg/m³,True,True
2021-01-31 02:00:00,2021,1,31,2,12.05,12.05,µg/m³,True,True
2021-01-31 03:00:00,2021,1,31,3,10.42,10.42,µg/m³,True,True
2021-01-31 04:00:00,2021,1,31,4,10.49,10.49,µg/m³,True,True
2021-01-31 05:00:00,2021,1,31,5,10.55,10.55,µg/m³,True,True
2021-01-31 06:00:00,2021,1,31,6,14.49,14.49,µg/m³,True,True
2021-01-31 07:00:00,2021,1,31,7,3.94,3.94,µg/m³,True,True
2021-01-31 08:00:00,2021,1,31,8,1.78,1.78,µg/m³,True,True
2021-01-31 09:00:00,2021,1,31,9,,0.0,µg/m³,True,False
2021-01-31 10:00:00,2021,1,31,10,0.38,0.38,µg/m³,True,True
2021-01-31 11:00:00,2021,1,31,11,0.64,0.64,µg/m³,True,True
2021-01-31 12:00:00,2021,1,31,12,,0.0,µg/m³,True,False
2021-01-31 13:00:00,2021,1,31,13,2.58,2.58,µg/m³,True,True
2021-01-31 14:00:00,2021,1,31,14,12.53,12.53,µg/m³,True,True
2021-01-31 15:00:00,2021,1,31,15,11.18,11.18,µg/m³,True,True
2021-01-31 16:00:00,2021,1,31,16,24.19,24.19,µg/m³,True,True
2021-01-31 17:00:00,2021,1,31,17,3.2,3.2,µg/m³,True,True
2021-01-31 18:00:00,2021,1,31,18,6.19,6.19,µg/m³,True,True
2021-01-31 19:00:00,2021,1,31,19,11.17,11.17,µg/m³,True,True
2021-01-31 20:00:00,2021,1,31,20,16.34,16.34,µg/m³,True,True
2021-01-31 21:00:00,2021,1,31,21,20.43,20.43,µg/m³,True,True
2021-01-31 22:00:00,2021,1,31,22,13.31,13.31,µg/m³,True,True
2021-01-31 23:00:00,2021,1,31,23,13.96,13.96,µg/m³,True,True
2021-02-01 00:00:00,2021,2,1,0,5.98,5.98,µg/m³,True,True
2021-02-01 01:00:00,2021,2,1,1,5.55,5.55,µg/m³,True,True
2021-02-01 02:00:00,2021,2,1,2,5.72,5.72,µg/m³,True,True
2021-02-01 03:00:00,2021,2,1,3,,,µg/m³,False,False
2021-02-01 04:00:00,2021,2,1,4,,0.0,µg/m³,True,False
