,Data,Residuo,Quantidade,Tecnologia,Unnamed: 4,Unnamed: 5,ano,mes
458,2019-06-19,180111(*),0.32,Aterro,,,2019,6
459,2019-06-21,180401(*),0.0,Aterro,,,2019,6
460,2019-06-21,180111(*),0.21,Aterro,,,2019,6
461,2019-06-21,180401(*),0.0,Aterro,,,2019,6
462,2019-06-21,180111(*),0.23,Aterro,,,2019,6
463,2019-06-24,180401(*),0.0,Aterro,,,2019,6
464,2019-06-24,180111(*),0.24,Aterro,,,2019,6
465,2019-06-25,180401(*),0.0,Aterro,,,2019,6
466,2019-06-25,180111(*),0.2,Aterro,,,2019,6
467,2019-06-26,180401(*),0.0,Aterro,,,2019,6
468,2019-06-26,180111(*),0.29,Aterro,,,2019,6
469,2019-06-27,180401(*),0.0,Aterro,,,2019,6
470,2019-06-27,180111(*),0.2,Aterro,,,2019,6
471,2019-06-28,180401(*),0.0,Aterro,,,2019,6
472,2019-06-28,180111(*),0.22,Aterro,,,2019,6
473,2019-06-28,180401(*),0.0,Aterro,,,2019,6
474,2019-06-28,180111(*),0.21,Aterro,,,2019,6
475,2019-07-01,180401(*),0.0,Aterro,,,2019,7
476,2019-07-01,180111(*),0.24,Aterro,,,2019,7
477,2019-07-02,180401(*),0.0,Aterro,,,2019,7
478,2019-07-02,180111(*),0.25,Aterro,,,2019,7
479,2019-07-03,180401(*),0.0,Aterro,,,2019,7
480,2019-07-03,180111(*),0.24,Aterro,,,2019,7
481,2019-07-04,180401(*),0.0,Aterro,,,2019,7
482,2019-07-04,180111(*),0.28,Aterro,,,2019,7
483,2019-07-04,180401(*),0.0,Aterro,,,2019,7
484,2019-07-04,180111(*),0.23,Aterro,,,2019,7
485,2019-07-05,180401(*),0.0,Aterro,,,2019,7
486,2019-07-05,180111(*),0.18,Aterro,,,2019,7
487,2019-07-08,180401(*),0.0,Aterro,,,2019,7
488,2019-07-08,180111(*),0.24,Aterro,,,2019,7
489,2019-07-09,180205(*),0.03,Incineração,,,2019,7
490,2019-07-09,180401(*),0.0,Aterro,,,2019,7
491,2019-07-09,180111(*),0.2,Aterro,,,2019,7
492,2019-07-10,180401(*),0.0,Aterro,,,2019,7
493,2019-07-10,180111(*),0.2,Aterro,,,2019,7
494,2019-07-11,180401(*),0.0,Aterro,,,2019,7
495,2019-07-11,180111(*),0.21,Aterro,,,2019,7
496,2019-07-12,180401(*),0.0,Aterro,,,2019,7
497,2019-07-12,180111(*),0.28,Aterro,,,2019,7
498,2019-07-12,180401(*),0.0,Aterro,,,2019,7
499,2019-07-12,180111(*),0.23,Aterro,,,2019,7
500,2019-07-15,180401(*),0.0,Aterro,,,2019,7
501,2019-07-15,180111(*),0.28,Aterro,,,2019,7
502,2019-07-16,180401(*),0.0,Aterro,,,2019,7
503,2019-07-16,180111(*),0.27,Aterro,,,2019,7
504,2019-07-17,180401(*),0.0,Aterro,,,2019,7
505,2019-07-17,180111(*),0.21,Aterro,,,2019,7
506,2019-07-18,180401(*),0.0,Aterro,,,2019,7
507,2019-07-18,180111(*),0.24,Aterro,,,2019,7
508,2019-07-19,180401(*),0.0,Aterro,,,2019,7
509,2019-07-19,180111(*),0.25,Aterro,,,2019,7
510,2019-07-19,180401(*),0.0,Aterro,,,2019,7
511,2019-07-19,180111(*),0.26,Aterro,,,2019,7
512,2019-07-22,180401(*),0.0,Aterro,,,2019,7
513,2019-07-22,180111(*),0.24,Aterro,,,2019,7
514,2019-07-23,180205(*),0.02,Incineração,,,2019,7
515,2019-07-23,180401(*),0.0,Aterro,,,2019,7
516,2019-07-23,180111(*),0.23,Aterro,,,2019,7
517,2019-07-24,180401(*),0.0,Aterro,,,2019,7
518,2019-07-24,180111(*),0.22,Aterro,,,2019,7
519,2019-07-25,180401(*),0.0,Aterro,,,2019,7
520,2019-07-25,180111(*),0.17,Aterro,,,2019,7
521,2019-07-26,180401(*),0.0,Aterro,,,2019,7
522,2019-07-26,180111(*),0.24,Aterro,,,2019,7
523,2019-07-26,180401(*),0.0,Aterro,,,2019,7
524,2019-07-26,180111(*),0.21,Aterro,,,2019,7
525,2019-07-29,180401(*),0.0,Aterro,,,2019,7
526,2019-07-29,180111(*),0.21,Aterro,,,2019,7
527,2019-07-30,180205(*),0.02,Incineração,,,2019,7
528,2019-07-30,180401(*),0.0,Aterro,,,2019,7
529,2019-07-30,180111(*),0.27,Aterro,,,2019,7
530,2019-07-31,180401(*),0.0,Aterro,,,2019,7
531,2019-07-31,180111(*),0.18,Aterro,,,2019,7
532,2019-08-01,180401(*),0.0,Aterro,,,2019,8
533,2019-08-01,180111(*),0.21,Aterro,,,2019,8
534,2019-08-02,180401(*),0.0,Aterro,,,2019,8
535,2019-08-02,180111(*),0.19,Aterro,,,2019,8
536,2019-08-02,180401(*),0.0,Aterro,,,2019,8
537,2019-08-02,180111(*),0.18,Aterro,,,2019,8
538,2019-08-05,180401(*),0.0,Aterro,,,2019,8
539,2019-08-05,180111(*),0.27,Aterro,,,2019,8
540,2019-08-06,180205(*),0.01,Incineração,,,2019,8
541,2019-08-06,180401(*),0.0,Aterro,,,2019,8
542,2019-08-06,180111(*),0.22,Aterro,,,2019,8
543,2019-08-07,180401(*),0.0,Aterro,,,2019,8
544,2019-08-07,180111(*),0.24,Aterro,,,2019,8
545,2019-08-08,180401(*),0.0,Aterro,,,2019,8
546,2019-08-08,180111(*),0.24,Aterro,,,2019,8
547,2019-08-09,180401(*),0.0,Aterro,,,2019,8
548,2019-08-09,180111(*),0.27,Aterro,,,2019,8
549,2019-08-09,180401(*),0.0,Aterro,,,2019,8
550,2019-08-09,180111(*),0.26,Aterro,,,2019,8
551,2019-08-12,180401(*),0.0,Aterro,,,2019,8
552,2019-08-12,180111(*),0.28,Aterro,,,2019,8
553,2019-08-13,180205(*),0.01,Incineração,,,2019,8
554,2019-08-13,180401(*),0.0,Aterro,,,2019,8
555,2019-08-13,180111(*),0.26,Aterro,,,2019,8
556,2019-08-14,180401(*),0.0,Aterro,,,2019,8
557,2019-08-14,180111(*),0.22,Aterro,,,2019,8
558,2019-08-15,180401(*),0.0,Aterro,,,2019,8
559,2019-08-15,180111(*),0.3,Aterro,,,2019,8
560,2019-08-16,180401(*),0.0,Aterro,,,2019,8
561,2019-08-16,180111(*),0.31,Aterro,,,2019,8
562,2019-08-16,180401(*),0.0,Aterro,,,2019,8
563,2019-08-16,180111(*),0.16,Aterro,,,2019,8
564,2019-08-19,180401(*),0.0,Aterro,,,2019,8
565,2019-08-19,180111(*),0.27,Aterro,,,2019,8
566,2019-08-20,180205(*),0.01,Incineração,,,2019,8
567,2019-08-20,180401(*),0.0,Aterro,,,2019,8
568,2019-08-20,180111(*),0.28,Aterro,,,2019,8
569,2019-08-21,180401(*),0.0,Aterro,,,2019,8
570,2019-08-21,180111(*),0.22,Aterro,,,2019,8
571,2019-08-22,180401(*),0.0,Aterro,,,2019,8
572,2019-08-22,180111(*),0.25,Aterro,,,2019,8
573,2019-08-23,180401(*),0.0,Aterro,,,2019,8
574,2019-08-23,180111(*),0.27,Aterro,,,2019,8
575,2019-08-23,180401(*),0.0,Aterro,,,2019,8
576,2019-08-23,180111(*),0.2,Aterro,,,2019,8
577,2019-08-26,180401(*),0.0,Aterro,,,2019,8
578,2019-08-26,180111(*),0.25,Aterro,,,2019,8
579,2019-08-27,180401(*),0.0,Aterro,,,2019,8
580,2019-08-27,180111(*),0.25,Aterro,,,2019,8
581,2019-08-28,180401(*),0.0,Aterro,,,2019,8
582,2019-08-28,180111(*),0.25,Aterro,,,2019,8
583,2019-08-29,180401(*),0.0,Aterro,,,2019,8
584,2019-08-29,180111(*),0.29,Aterro,,,2019,8
585,2019-08-29,180401(*),0.02,Aterro,,,2019,8
586,2019-08-29,180111(*),0.24,Aterro,,,2019,8
587,2019-08-30,180401(*),0.0,Aterro,,,2019,8
588,2019-08-30,180111(*),0.2,Aterro,,,2019,8
589,2019-09-02,180401(*),0.0,Aterro,,,2019,9
590,2019-09-02,180111(*),0.25,Aterro,,,2019,9
591,2019-09-03,180205(*),0.03,Incineração,,,2019,9
592,2019-09-03,180401(*),0.0,Aterro,,,2019,9
593,2019-09-03,180111(*),0.28,Aterro,,,2019,9
594,2019-09-04,180401(*),0.0,Aterro,,,2019,9
595,2019-09-04,180111(*),0.27,Aterro,,,2019,9
596,2019-09-05,180401(*),0.0,Aterro,,,2019,9
597,2019-09-05,180111(*),0.24,Aterro,,,2019,9
598,2019-09-06,180401(*),0.0,Aterro,,,2019,9
599,2019-09-06,180111(*),0.41,Aterro,,,2019,9
600,2019-09-09,180401(*),0.0,Aterro,,,2019,9
601,2019-09-09,180111(*),0.27,Aterro,,,2019,9
602,2019-09-09,180401(*),0.0,Aterro,,,2019,9
603,2019-09-09,180111(*),0.28,Aterro,,,2019,9
604,2019-09-10,180401(*),0.0,Aterro,,,2019,9
605,2019-09-10,180111(*),0.23,Aterro,,,2019,9
606,2019-09-11,180401(*),0.0,Aterro,,,2019,9
607,2019-09-11,180111(*),0.28,Aterro,,,2019,9
608,2019-09-11,180401(*),0.0,Aterro,,,2019,9
609,2019-09-11,180111(*),0.2,Aterro,,,2019,9
610,2019-09-12,180401(*),0.0,Aterro,,,2019,9
611,2019-09-12,180111(*),0.21,Aterro,,,2019,9
612,2019-09-16,180401(*),0.0,Aterro,,,2019,9
613,2019-09-16,180111(*),0.18,Aterro,,,2019,9
614,2019-09-17,180401(*),0.0,Aterro,,,2019,9
615,2019-09-17,180111(*),0.25,Aterro,,,2019,9
616,2019-09-18,180401(*),0.0,Aterro,,,2019,9
617,2019-09-18,180111(*),0.13,Aterro,,,2019,9
618,2019-09-19,180401(*),0.0,Aterro,,,2019,9
619,2019-09-19,180111(*),0.29,Aterro,,,2019,9
620,2019-09-20,180401(*),0.0,Aterro,,,2019,9
621,2019-09-20,180111(*),0.2,Aterro,,,2019,9
622,2019-09-20,180401(*),0.0,Aterro,,,2019,9
623,2019-09-20,180111(*),0.21,Aterro,,,2019,9
624,2019-09-23,180401(*),0.0,Aterro,,,2019,9
625,2019-09-23,180111(*),0.24,Aterro,,,2019,9
626,2019-09-24,180401(*),0.0,Aterro,,,2019,9
627,2019-09-24,180111(*),0.24,Aterro,,,2019,9
628,2019-09-25,180401(*),0.0,Aterro,,,2019,9
629,2019-09-25,180111(*),0.24,Aterro,,,2019,9
630,2019-09-26,180401(*),0.0,Aterro,,,2019,9
631,2019-09-26,180111(*),0.16,Aterro,,,2019,9
632,2019-09-27,180401(*),0.0,Aterro,,,2019,9
633,2019-09-27,180111(*),0.2,Aterro,,,2019,9
634,2019-09-27,180401(*),0.0,Aterro,,,2019,9
635,2019-09-27,180111(*),0.23,Aterro,,,2019,9
636,2019-09-30,180401(*),0.0,Aterro,,,2019,9
637,2019-09-30,180111(*),0.19,Aterro,,,2019,9
638,2019-10-01,180401(*),0.0,Aterro,,,2019,10
639,2019-10-01,180111(*),0.15,Aterro,,,2019,10
640,2019-10-02,180401(*),0.0,Aterro,,,2019,10
641,2019-10-02,180111(*),0.22,Aterro,,,2019,10
642,2019-10-03,180401(*),0.0,Aterro,,,2019,10
643,2019-10-03,180111(*),0.25,Aterro,,,2019,10
644,2019-10-04,180401(*),0.0,Aterro,,,2019,10
645,2019-10-04,180111(*),0.24,Aterro,,,2019,10
646,2019-10-04,180401(*),0.0,Aterro,,,2019,10
647,2019-10-04,180111(*),0.22,Aterro,,,2019,10
648,2019-10-07,180401(*),0.0,Aterro,,,2019,10
649,2019-10-07,180111(*),0.19,Aterro,,,2019,10
650,2019-10-08,180401(*),0.0,Aterro,,,2019,10
651,2019-10-08,180111(*),0.21,Aterro,,,2019,10
652,2019-10-09,180401(*),0.0,Aterro,,,2019,10
653,2019-10-09,180111(*),0.24,Aterro,,,2019,10
654,2019-10-10,180401(*),0.0,Aterro,,,2019,10
655,2019-10-10,180111(*),0.24,Aterro,,,2019,10
656,2019-10-11,180401(*),0.0,Aterro,,,2019,10
657,2019-10-11,180111(*),0.22,Aterro,,,2019,10
658,2019-10-11,180401(*),0.0,Aterro,,,2019,10
659,2019-10-11,180111(*),0.21,Aterro,,,2019,10
660,2019-10-11,180205(*),0.03,Incineração,,,2019,10
661,2019-10-11,180205(*),0.02,Incineração,,,2019,10
662,2019-10-11,180205(*),0.0,Incineração,,,2019,10
663,2019-10-14,180401(*),0.0,Aterro,,,2019,10
664,2019-10-14,180111(*),0.16,Aterro,,,2019,10
665,2019-10-15,180401(*),0.0,Aterro,,,2019,10
666,2019-10-15,180111(*),0.2,Aterro,,,2019,10
667,2019-10-15,180401(*),0.0,Aterro,,,2019,10
668,2019-10-15,180111(*),0.2,Aterro,,,2019,10
669,2019-10-16,180401(*),0.0,Aterro,,,2019,10
670,2019-10-16,180111(*),0.22,Aterro,,,2019,10
671,2019-10-18,180401(*),0.0,Aterro,,,2019,10
672,2019-10-18,180111(*),0.21,Aterro,,,2019,10
673,2019-10-18,180401(*),0.0,Aterro,,,2019,10
674,2019-10-18,180111(*),0.23,Aterro,,,2019,10
675,2019-10-21,180401(*),0.0,Aterro,,,2019,10
676,2019-10-21,180111(*),0.19,Aterro,,,2019,10
677,2019-10-22,180401(*),0.0,Aterro,,,2019,10
678,2019-10-22,180111(*),0.22,Aterro,,,2019,10
679,2019-10-23,180401(*),0.0,Aterro,,,2019,10
680,2019-10-23,180111(*),0.2,Aterro,,,2019,10
681,2019-10-24,180401(*),0.0,Aterro,,,2019,10
682,2019-10-24,180111(*),0.22,Aterro,,,2019,10
683,2019-10-25,180401(*),0.0,Aterro,,,2019,10
684,2019-10-25,180111(*),0.22,Aterro,,,2019,10
685,2019-10-25,180401(*),0.0,Aterro,,,2019,10
686,2019-10-25,180111(*),0.24,Aterro,,,2019,10
687,2019-10-28,180401(*),0.0,Aterro,,,2019,10
688,2019-10-28,180111(*),0.22,Aterro,,,2019,10
689,2019-10-29,180401(*),0.0,Aterro,,,2019,10
690,2019-10-29,180111(*),0.24,Aterro,,,2019,10
691,2019-10-30,180401(*),0.0,Aterro,,,2019,10
692,2019-10-30,180111(*),0.22,Aterro,,,2019,10
693,2019-10-31,180401(*),0.0,Aterro,,,2019,10
694,2019-10-31,180111(*),0.2,Aterro,,,2019,10
695,2019-11-01,180401(*),0.0,Aterro,,,2019,11
696,2019-11-01,180111(*),0.18,Aterro,,,2019,11
697,2019-11-01,180401(*),0.0,Aterro,,,2019,11
698,2019-11-01,180111(*),0.19,Aterro,,,2019,11
699,2019-11-04,180401(*),0.0,Aterro,,,2019,11
700,2019-11-04,180111(*),0.19,Aterro,,,2019,11
701,2019-11-05,180401(*),0.0,Aterro,,,2019,11
702,2019-11-05,180111(*),0.24,Aterro,,,2019,11
703,2019-11-06,180401(*),0.0,Aterro,,,2019,11
704,2019-11-06,180111(*),0.19,Aterro,,,2019,11
705,2019-11-07,180401(*),0.0,Aterro,,,2019,11
706,2019-11-07,180111(*),0.19,Aterro,,,2019,11
707,2019-11-07,180401(*),0.0,Aterro,,,2019,11
708,2019-11-07,180111(*),0.18,Aterro,,,2019,11
709,2019-11-08,180401(*),0.0,Aterro,,,2019,11
710,2019-11-08,180111(*),0.16,Aterro,,,2019,11
711,2019-11-11,180401(*),0.0,Aterro,,,2019,11
712,2019-11-11,180111(*),0.27,Aterro,,,2019,11
713,2019-11-11,180401(*),0.0,Aterro,,,2019,11
714,2019-11-11,180111(*),0.29,Aterro,,,2019,11
715,2019-11-11,180401(*),0.0,Aterro,,,2019,11
716,2019-11-11,180111(*),0.17,Aterro,,,2019,11
717,2019-11-12,180401(*),0.0,Aterro,,,2019,11
718,2019-11-12,180111(*),0.27,Aterro,,,2019,11
719,2019-11-12,180401(*),0.0,Aterro,,,2019,11
720,2019-11-12,180111(*),0.13,Aterro,,,2019,11
721,2019-11-12,180401(*),0.0,Aterro,,,2019,11
722,2019-11-12,180111(*),0.23,Aterro,,,2019,11
723,2019-11-13,180401(*),0.0,Aterro,,,2019,11
724,2019-11-13,180111(*),0.26,Aterro,,,2019,11
725,2019-11-14,180401(*),0.0,Aterro,,,2019,11
726,2019-11-14,180111(*),0.19,Aterro,,,2019,11
727,2019-11-19,180401(*),0.0,Aterro,,,2019,11
728,2019-11-19,180111(*),0.28,Aterro,,,2019,11
729,2019-11-21,180401(*),0.0,Aterro,,,2019,11
730,2019-11-21,180111(*),0.24,Aterro,,,2019,11
731,2019-11-21,180401(*),0.0,Aterro,,,2019,11
732,2019-11-21,180111(*),0.23,Aterro,,,2019,11
733,2019-11-22,180401(*),0.0,Aterro,,,2019,11
734,2019-11-22,180111(*),0.22,Aterro,,,2019,11
735,2019-11-25,180401(*),0.0,Aterro,,,2019,11
736,2019-11-25,180111(*),0.24,Aterro,,,2019,11
737,2019-11-26,180205(*),0.0,Incineração,,,2019,11
738,2019-11-26,GrupoE,0.0,Incineração,,,2019,11
739,2019-11-26,180401(*),0.0,Aterro,,,2019,11
740,2019-11-26,180111(*),0.26,Aterro,,,2019,11
741,2019-11-27,180401(*),0.0,Aterro,,,2019,11
742,2019-11-27,180111(*),0.19,Aterro,,,2019,11
743,2019-11-28,180401(*),0.0,Aterro,,,2019,11
744,2019-11-28,180111(*),0.21,Aterro,,,2019,11
745,2019-11-28,180401(*),0.0,Aterro,,,2019,11
746,2019-11-28,180111(*),0.26,Aterro,,,2019,11
747,2019-11-29,180401(*),0.0,Aterro,,,2019,11
748,2019-11-29,180111(*),0.23,Aterro,,,2019,11
749,2019-12-02,180401(*),0.0,Aterro,,,2019,12
750,2019-12-02,180111(*),0.25,Aterro,,,2019,12
751,2019-12-03,180205(*),0.0,Incineração,,,2019,12
752,2019-12-03,GrupoE,0.01,Incineração,,,2019,12
753,2019-12-03,180401(*),0.0,Aterro,,,2019,12
754,2019-12-03,180111(*),0.26,Aterro,,,2019,12
755,2019-12-04,180401(*),0.0,Aterro,,,2019,12
756,2019-12-04,180111(*),0.19,Aterro,,,2019,12
757,2019-12-04,180401(*),0.0,Aterro,,,2019,12
758,2019-12-04,180111(*),0.24,Aterro,,,2019,12
759,2019-12-05,180401(*),0.0,Aterro,,,2019,12
760,2019-12-05,180111(*),0.22,Aterro,,,2019,12
761,2019-12-06,180401(*),0.01,Aterro,,,2019,12
762,2019-12-06,180111(*),0.21,Aterro,,,2019,12
763,2019-12-09,180205(*),0.0,Incineração,,,2019,12
764,2019-12-09,GrupoE,0.02,Incineração,,,2019,12
765,2019-12-09,180401(*),0.0,Aterro,,,2019,12
766,2019-12-09,180111(*),0.17,Aterro,,,2019,12
767,2019-12-10,180401(*),0.0,Aterro,,,2019,12
768,2019-12-10,180111(*),0.27,Aterro,,,2019,12
769,2019-12-11,180401(*),0.0,Aterro,,,2019,12
770,2019-12-11,180111(*),0.19,Aterro,,,2019,12
771,2019-12-11,180205(*),0.0,Incineração,,,2019,12
772,2019-12-11,GrupoE,0.0,Incineração,,,2019,12
773,2019-12-11,180103(*),0.0,Autoclave,,,2019,12
774,2019-12-12,180401(*),0.0,Aterro,,,2019,12
775,2019-12-12,180111(*),0.31,Aterro,,,2019,12
776,2019-12-13,180401(*),0.0,Aterro,,,2019,12
777,2019-12-13,180111(*),0.24,Aterro,,,2019,12
778,2019-12-13,180401(*),0.0,Aterro,,,2019,12
779,2019-12-13,180111(*),0.26,Aterro,,,2019,12
780,2019-12-13,180401(*),0.0,Aterro,,,2019,12
781,2019-12-13,180111(*),0.0,Aterro,,,2019,12
782,2019-12-16,180401(*),0.0,Aterro,,,2019,12
783,2019-12-16,180111(*),0.19,Aterro,,,2019,12
784,2019-12-17,180205(*),0.0,Incineração,,,2019,12
785,2019-12-17,GrupoE,0.01,Incineração,,,2019,12
786,2019-12-17,180401(*),0.0,Aterro,,,2019,12
787,2019-12-17,180111(*),0.27,Aterro,,,2019,12
788,2019-12-18,180401(*),0.0,Aterro,,,2019,12
789,2019-12-18,180111(*),0.11,Aterro,,,2019,12
790,2019-12-18,180401(*),0.0,Aterro,,,2019,12
791,2019-12-18,180111(*),0.0,Aterro,,,2019,12
792,2019-12-18,180401(*),0.0,Aterro,,,2019,12
793,2019-12-18,180111(*),0.28,Aterro,,,2019,12
794,2019-12-19,180401(*),0.0,Aterro,,,2019,12
795,2019-12-19,180111(*),0.15,Aterro,,,2019,12
796,2019-12-19,180401(*),0.0,Aterro,,,2019,12
797,2019-12-19,180111(*),0.11,Aterro,,,2019,12
798,2019-12-19,180401(*),0.0,Aterro,,,2019,12
799,2019-12-19,180111(*),0.22,Aterro,,,2019,12
800,2019-12-20,180401(*),0.0,Aterro,,,2019,12
801,2019-12-20,180111(*),0.18,Aterro,,,2019,12
802,2019-12-20,180401(*),0.0,Aterro,,,2019,12
803,2019-12-20,180111(*),0.1,Aterro,,,2019,12
804,2019-12-20,180401(*),0.0,Aterro,,,2019,12
805,2019-12-20,180111(*),0.11,Aterro,,,2019,12
806,2019-12-20,180401(*),0.0,Aterro,,,2019,12
807,2019-12-20,180111(*),0.27,Aterro,,,2019,12
808,2019-12-20,180401(*),0.0,Aterro,,,2019,12
809,2019-12-20,180111(*),0.21,Aterro,,,2019,12
810,2019-12-23,180401(*),0.0,Aterro,,,2019,12
811,2019-12-23,180111(*),0.0,Aterro,,,2019,12
812,2019-12-23,180401(*),0.0,Aterro,,,2019,12
813,2019-12-23,180111(*),0.15,Aterro,,,2019,12
814,2019-12-23,180401(*),0.0,Aterro,,,2019,12
815,2019-12-23,180111(*),0.14,Aterro,,,2019,12
816,2019-12-23,180401(*),0.0,Aterro,,,2019,12
817,2019-12-23,180111(*),0.08,Aterro,,,2019,12
818,2019-12-26,180401(*),0.0,Aterro,,,2019,12
819,2019-12-26,180111(*),0.17,Aterro,,,2019,12
820,2019-12-30,180205(*),0.0,Incineração,,,2019,12
821,2019-12-30,GrupoE,0.0,Incineração,,,2019,12
822,2019-12-30,180401(*),0.0,Aterro,,,2019,12
823,2019-12-30,180111(*),0.08,Aterro,,,2019,12
824,2020-01-03,180401(*),0.0,Aterro,,,2020,1
825,2020-01-03,180111(*),0.16,Aterro,,,2020,1
826,2020-01-06,180401(*),0.0,Aterro,,,2020,1
827,2020-01-06,180111(*),0.23,Aterro,,,2020,1
828,2020-01-06,180401(*),0.0,Aterro,,,2020,1
829,2020-01-06,180111(*),0.26,Aterro,,,2020,1
830,2020-01-06,180401(*),0.0,Aterro,,,2020,1
831,2020-01-06,180111(*),0.0,Aterro,,,2020,1
832,2020-01-07,180401(*),0.0,Aterro,,,2020,1
833,2020-01-07,180111(*),0.0,Aterro,,,2020,1
834,2020-01-07,180401(*),0.0,Aterro,,,2020,1
835,2020-01-07,180111(*),0.27,Aterro,,,2020,1
836,2020-01-08,180401(*),0.0,Aterro,,,2020,1
837,2020-01-08,180111(*),0.22,Aterro,,,2020,1
838,2020-01-08,180401(*),0.0,Aterro,,,2020,1
839,2020-01-08,180111(*),0.0,Aterro,,,2020,1
840,2020-01-08,180401(*),0.0,Aterro,,,2020,1
841,2020-01-08,180111(*),0.22,Aterro,,,2020,1
842,2020-01-09,180103(*),0.0,Autoclave,,,2020,1
843,2020-01-09,180401(*),0.0,Aterro,,,2020,1
844,2020-01-09,180111(*),0.0,Aterro,,,2020,1
845,2020-01-09,180401(*),0.0,Aterro,,,2020,1
846,2020-01-09,180111(*),0.31,Aterro,,,2020,1
847,2020-01-10,180401(*),0.0,Aterro,,,2020,1
848,2020-01-10,180111(*),0.27,Aterro,,,2020,1
849,2020-01-10,180103(*),0.0,Autoclave,,,2020,1
850,2020-01-10,180401(*),0.0,Aterro,,,2020,1
851,2020-01-10,180111(*),0.21,Aterro,,,2020,1
852,2020-01-13,180401(*),0.0,Aterro,,,2020,1
853,2020-01-13,180111(*),0.24,Aterro,,,2020,1
854,2020-01-13,180401(*),0.0,Aterro,,,2020,1
855,2020-01-13,180111(*),0.23,Aterro,,,2020,1
856,2020-01-16,180401(*),0.0,Aterro,,,2020,1
857,2020-01-16,180111(*),0.24,Aterro,,,2020,1
858,2020-01-17,180401(*),0.0,Aterro,,,2020,1
859,2020-01-17,180111(*),0.24,Aterro,,,2020,1
860,2020-01-17,180401(*),0.0,Aterro,,,2020,1
861,2020-01-17,180111(*),0.26,Aterro,,,2020,1
862,2020-01-20,180103(*),0.0,Autoclave,,,2020,1
863,2020-01-20,180401(*),0.0,Aterro,,,2020,1
864,2020-01-20,180111(*),0.22,Aterro,,,2020,1
865,2020-01-20,180401(*),0.0,Aterro,,,2020,1
866,2020-01-20,180111(*),0.0,Aterro,,,2020,1
867,2020-01-21,180401(*),0.0,Aterro,,,2020,1
868,2020-01-21,180111(*),0.24,Aterro,,,2020,1
869,2020-01-22,180401(*),0.0,Aterro,,,2020,1
870,2020-01-22,180111(*),0.28,Aterro,,,2020,1
871,2020-01-23,180401(*),0.0,Aterro,,,2020,1
872,2020-01-23,180111(*),0.24,Aterro,,,2020,1
873,2020-01-23,180401(*),0.0,Aterro,,,2020,1
874,2020-01-23,180111(*),0.26,Aterro,,,2020,1
875,2020-01-24,180401(*),0.0,Aterro,,,2020,1
876,2020-01-24,180111(*),0.31,Aterro,,,2020,1
877,2020-01-27,180401(*),0.0,Aterro,,,2020,1
878,2020-01-27,180111(*),0.0,Aterro,,,2020,1
879,2020-01-27,180103(*),0.0,Autoclave,,,2020,1
880,2020-01-27,180401(*),0.0,Aterro,,,2020,1
881,2020-01-27,180111(*),0.2,Aterro,,,2020,1
882,2020-01-29,180401(*),0.0,Aterro,,,2020,1
883,2020-01-29,180111(*),0.27,Aterro,,,2020,1
884,2020-01-30,180401(*),0.0,Aterro,,,2020,1
885,2020-01-30,180111(*),0.23,Aterro,,,2020,1
886,2020-01-30,180401(*),0.0,Aterro,,,2020,1
887,2020-01-30,180111(*),0.24,Aterro,,,2020,1
888,2020-01-30,180401(*),0.0,Aterro,,,2020,1
889,2020-01-30,180111(*),0.27,Aterro,,,2020,1
890,2020-01-31,180401(*),0.0,Aterro,,,2020,1
891,2020-01-31,180111(*),0.24,Aterro,,,2020,1
892,2020-01-31,180205(*),0.0,Incineração,,,2020,1
893,2020-01-31,GrupoE,0.01,Incineração,,,2020,1
894,2020-01-31,180103(*),0.0,Autoclave,,,2020,1
895,2020-01-31,180401(*),0.0,Aterro,,,2020,1
896,2020-01-31,180111(*),0.21,Aterro,,,2020,1
897,2020-01-31,180401(*),0.0,Aterro,,,2020,1
898,2020-01-31,180111(*),0.0,Aterro,,,2020,1
899,2020-02-03,180401(*),0.0,Aterro,,,2020,2
900,2020-02-03,180111(*),0.24,Aterro,,,2020,2
901,2020-02-05,180401(*),0.0,Aterro,,,2020,2
902,2020-02-05,180111(*),0.24,Aterro,,,2020,2
903,2020-02-06,180401(*),0.0,Aterro,,,2020,2
904,2020-02-06,180111(*),0.22,Aterro,,,2020,2
905,2020-02-07,180401(*),0.0,Aterro,,,2020,2
906,2020-02-07,180111(*),0.23,Aterro,,,2020,2
907,2020-02-07,180401(*),0.0,Aterro,,,2020,2
908,2020-02-07,180111(*),0.2,Aterro,,,2020,2
909,2020-02-10,180103(*),0.0,Autoclave,,,2020,2
910,2020-02-10,180401(*),0.0,Aterro,,,2020,2
911,2020-02-10,180111(*),0.23,Aterro,,,2020,2
912,2020-02-10,180401(*),0.0,Aterro,,,2020,2
913,2020-02-10,180111(*),0.0,Aterro,,,2020,2
914,2020-02-12,180401(*),0.0,Aterro,,,2020,2
915,2020-02-12,180111(*),0.24,Aterro,,,2020,2
916,2020-02-12,180401(*),0.0,Aterro,,,2020,2
917,2020-02-12,180111(*),0.2,Aterro,,,2020,2
918,2020-02-12,180401(*),0.0,Aterro,,,2020,2
919,2020-02-12,180111(*),0.28,Aterro,,,2020,2
920,2020-02-13,180401(*),0.0,Aterro,,,2020,2
921,2020-02-13,180111(*),0.24,Aterro,,,2020,2
