Data;Residuo;Quantidade;Tecnologia;;
2024-04-29;180111(*);0.36;Aterro;;
2024-04-30;180111(*);0.20;Aterro;;
2024-04-30;180401(*);0.01;Aterro;;
2024-04-30;150110(*);0.01;Aterro;;
2024-04-30;180401(*);0.03;Aterro;;
2024-04-30;180111(*);0.28;Aterro;;
2024-05-02;180111(*);0.28;Aterro;;
2024-05-02;180401(*);0.02;Aterro;;
2024-05-02;180111(*);0.30;Aterro;;
2024-05-02;150110(*);0.00;Aterro;;
2024-05-02;180401(*);0.02;Aterro;;
2024-05-02;180111(*);0.07;Aterro;;
2024-05-03;180401(*);0.02;Aterro;;
2024-05-03;180111(*);0.23;Aterro;;
2024-05-06;180401(*);0.04;Aterro;;
2024-05-06;180111(*);0.38;Aterro;;
2024-05-07;180401(*);0.02;Aterro;;
2024-05-07;180111(*);0.40;Aterro;;
2024-05-08;180401(*);0.02;Aterro;;
2024-05-08;180111(*);0.29;Aterro;;
2024-05-08;180401(*);0.01;Aterro;;
2024-05-08;180111(*);0.45;Aterro;;
2024-05-09;180111(*);0.20;Aterro;;
2024-05-10;180201(*);0.00;Incineração;;
2024-05-10;GrupoB;0.00;Incineração;;
2024-05-10;180401(*);0.03;Aterro;;
2024-05-10;180111(*);0.15;Aterro;;
2024-05-13;180401(*);0.01;Aterro;;
2024-05-13;180111(*);0.31;Aterro;;
2024-05-13;180401(*);0.03;Aterro;;
2024-05-13;180111(*);0.37;Aterro;;
2024-05-14;180401(*);0.03;Aterro;;
2024-05-14;180111(*);0.27;Aterro;;
2024-05-15;180201(*);0.01;Aterro;;
2024-05-15;180401(*);0.02;Aterro;;
2024-05-15;180111(*);0.35;Aterro;;
2024-05-15;180111(*);0.32;Aterro;;
2024-05-16;180401(*);0.04;Aterro;;
2024-05-16;180111(*);0.19;Aterro;;
2024-05-16;180201(*);0.00;Aterro;;
2024-05-16;180401(*);0.02;Aterro;;
2024-05-16;180111(*);0.06;Aterro;;
2024-05-16;180401(*);0.03;Aterro;;
2024-05-16;180111(*);0.39;Aterro;;
2024-05-17;180401(*);0.01;Aterro;;
2024-05-17;180111(*);0.26;Aterro;;
2024-05-20;180401(*);0.03;Aterro;;
2024-05-20;180111(*);0.44;Aterro;;
2024-05-20;180401(*);0.02;Aterro;;
2024-05-20;180111(*);0.28;Aterro;;
2024-05-21;180111(*);0.35;Aterro;;
2024-05-21;180111(*);0.25;Aterro;;
2024-05-22;180201(*);0.00;Aterro;;
2024-05-22;180205(*);0.00;Incineração;;
2024-05-22;GrupoE;0.01;Incineração;;
2024-05-22;180401(*);0.01;Aterro;;
2024-05-22;180111(*);0.13;Aterro;;
2024-05-24;180401(*);0.01;Aterro;;
2024-05-24;180111(*);0.30;Aterro;;
2024-05-27;180401(*);0.03;Aterro;;
2024-05-27;180111(*);0.36;Aterro;;
2024-05-28;180401(*);0.02;Aterro;;
2024-05-28;180111(*);0.33;Aterro;;
2024-05-28;180401(*);0.02;Aterro;;
2024-05-28;180111(*);0.22;Aterro;;
2024-05-28;180111(*);0.30;Aterro;;
2024-05-29;180401(*);0.03;Aterro;;
2024-05-29;180111(*);0.25;Aterro;;
2024-05-29;180401(*);0.02;Aterro;;
2024-05-29;180111(*);0.07;Aterro;;
2024-05-31;180401(*);0.02;Aterro;;
2024-05-31;180111(*);0.37;Aterro;;
2024-05-31;180106(*);0.01;Aterro;;
2024-05-31;180201(*);0.00;Aterro;;
2024-05-31;180401(*);0.02;Aterro;;
2024-05-31;180111(*);0.21;Aterro;;
2024-05-31;180401(*);0.02;Aterro;;
2024-05-31;180111(*);0.35;Aterro;;
2024-06-03;180401(*);0.02;Aterro;;
2024-06-03;180111(*);0.18;Aterro;;
2024-06-05;180111(*);0.38;Aterro;;
2024-06-06;180111(*);0.22;Aterro;;
2024-06-06;180201(*);0.00;Aterro;;
2024-06-06;180401(*);0.01;Aterro;;
2024-06-06;180111(*);0.13;Aterro;;
2024-06-07;180401(*);0.01;Aterro;;
2024-06-07;180111(*);0.29;Aterro;;
2024-06-10;180201(*);0.00;Aterro;;
2024-06-10;180401(*);0.02;Aterro;;
2024-06-10;180111(*);0.29;Aterro;;
2024-06-11;180401(*);0.02;Aterro;;
2024-06-11;180111(*);0.26;Aterro;;
2024-06-11;180401(*);0.02;Aterro;;
2024-06-11;180111(*);0.36;Aterro;;
2024-06-12;180401(*);0.02;Aterro;;
2024-06-12;180111(*);0.32;Aterro;;
2024-06-12;180111(*);0.23;Aterro;;
2024-06-12;180401(*);0.02;Aterro;;
2024-06-12;180111(*);0.04;Aterro;;
2024-06-17;180401(*);0.03;Aterro;;
2024-06-17;180111(*);0.28;Aterro;;
2024-06-17;180401(*);0.02;Aterro;;
2024-06-17;180111(*);0.26;Aterro;;
2024-06-18;180401(*);0.02;Aterro;;
2024-06-18;180111(*);0.30;Aterro;;
2024-06-20;180201(*);0.00;Aterro;;
2024-06-20;180401(*);0.03;Aterro;;
2024-06-20;180111(*);0.24;Aterro;;
2024-06-20;180401(*);0.03;Aterro;;
2024-06-20;180111(*);0.37;Aterro;;
2024-06-20;180111(*);0.13;Aterro;;
2024-06-20;180401(*);0.00;Aterro;;
2024-06-20;180111(*);0.10;Aterro;;
2024-06-21;180401(*);0.02;Aterro;;
2024-06-21;180111(*);0.28;Aterro;;
2024-06-24;180401(*);0.02;Aterro;;
2024-06-24;180111(*);0.31;Aterro;;
2024-06-25;180401(*);0.01;Aterro;;
2024-06-25;180111(*);0.26;Aterro;;
2024-06-26;180401(*);0.01;Aterro;;
2024-06-26;180111(*);0.30;Aterro;;
2024-06-26;180111(*);0.27;Aterro;;
2024-06-26;180111(*);0.24;Aterro;;
2024-06-27;180111(*);0.14;Aterro;;
2024-07-01;180401(*);0.02;Aterro;;
2024-07-01;180111(*);0.26;Aterro;;
2024-07-02;150110(*);0.00;Aterro;;
2024-07-02;180401(*);0.02;Aterro;;
2024-07-02;180111(*);0.24;Aterro;;
2024-07-02;180401(*);0.03;Aterro;;
2024-07-02;180111(*);0.41;Aterro;;
2024-07-03;150110(*);0.00;Aterro;;
2024-07-03;180401(*);0.02;Aterro;;
2024-07-03;180111(*);0.24;Aterro;;
2024-07-04;180401(*);0.02;Aterro;;
2024-07-04;180111(*);0.36;Aterro;;
2024-07-05;180401(*);0.01;Aterro;;
2024-07-05;180111(*);0.17;Aterro;;
2024-07-05;180201(*);0.00;Aterro;;
2024-07-05;180205(*);0.00;Incineração;;
2024-07-05;GrupoE;0.00;Incineração;;
2024-07-05;180401(*);0.01;Aterro;;
2024-07-05;180111(*);0.10;Aterro;;
2024-07-08;180401(*);0.03;Aterro;;
2024-07-08;180111(*);0.26;Aterro;;
2024-07-08;180401(*);0.02;Aterro;;
2024-07-08;180111(*);0.31;Aterro;;
2024-07-09;180401(*);0.01;Aterro;;
2024-07-09;180111(*);0.29;Aterro;;
2024-07-09;180401(*);0.02;Aterro;;
2024-07-09;180111(*);0.34;Aterro;;
2024-07-09;180111(*);0.33;Aterro;;
2024-07-10;180111(*);0.25;Aterro;;
2024-07-10;180401(*);0.01;Aterro;;
2024-07-10;180111(*);0.07;Aterro;;
2024-07-11;180401(*);0.02;Aterro;;
2024-07-11;180111(*);0.32;Aterro;;
2024-07-11;180201(*);0.00;Aterro;;
2024-07-11;180401(*);0.02;Aterro;;
2024-07-11;180111(*);0.26;Aterro;;
2024-07-12;180401(*);0.02;Aterro;;
2024-07-12;180111(*);0.34;Aterro;;
2024-07-12;180401(*);0.02;Aterro;;
2024-07-12;180111(*);0.22;Aterro;;
2024-07-13;180106(*);0.37;Aterro;;
2024-07-15;180111(*);0.27;Aterro;;
2024-07-15;180201(*);0.00;Aterro;;
2024-07-15;180401(*);0.04;Aterro;;
2024-07-15;180111(*);0.09;Aterro;;
2024-07-16;180401(*);0.01;Aterro;;
2024-07-16;180111(*);0.27;Aterro;;
2024-07-16;150110(*);0.00;Aterro;;
2024-07-16;180401(*);0.03;Aterro;;
2024-07-16;180111(*);0.32;Aterro;;
2024-07-17;180401(*);0.03;Aterro;;
2024-07-17;180111(*);0.32;Aterro;;
2024-07-17;180401(*);0.01;Aterro;;
2024-07-17;180111(*);0.29;Aterro;;
2024-07-18;180111(*);0.42;Aterro;;
2024-07-19;180401(*);0.02;Aterro;;
2024-07-19;180111(*);0.26;Aterro;;
2024-07-25;180401(*);0.01;Aterro;;
2024-07-25;180111(*);0.10;Aterro;;
2024-07-26;180401(*);0.02;Aterro;;
2024-07-26;180111(*);0.36;Aterro;;
2024-07-29;150110(*);0.00;Aterro;;
2024-07-29;180401(*);0.03;Aterro;;
2024-07-29;180111(*);0.24;Aterro;;
2024-07-30;180401(*);0.03;Aterro;;
2024-07-30;180111(*);0.33;Aterro;;
2024-07-31;180401(*);0.02;Aterro;;
2024-07-31;180111(*);0.33;Aterro;;
2024-07-31;200199;0.27;Aterro;;
2024-08-01;180401(*);0.04;Aterro;;
2024-08-01;180111(*);0.35;Aterro;;
2024-08-01;180401(*);0.03;Aterro;;
2024-08-01;180111(*);0.19;Aterro;;
2024-08-02;150110(*);0.00;Aterro;;
2024-08-02;180401(*);0.02;Aterro;;
2024-08-02;180111(*);0.08;Aterro;;
2024-08-05;180401(*);0.03;Aterro;;
2024-08-05;180111(*);0.26;Aterro;;
2024-08-05;180401(*);0.02;Aterro;;
2024-08-05;180111(*);0.32;Aterro;;
2024-08-05;180401(*);0.02;Aterro;;
2024-08-05;180111(*);0.26;Aterro;;
2024-08-06;180201(*);0.00;Aterro;;
2024-08-06;180401(*);0.03;Aterro;;
2024-08-06;180111(*);0.27;Aterro;;
2024-08-06;180111(*);0.29;Aterro;;
2024-08-06;180111(*);0.17;Aterro;;
2024-08-07;180401(*);0.02;Aterro;;
2024-08-07;180111(*);0.05;Aterro;;
2024-08-08;180401(*);0.02;Aterro;;
2024-08-08;180111(*);0.29;Aterro;;
2024-08-12;180401(*);0.02;Aterro;;
2024-08-12;180111(*);0.24;Aterro;;
2024-08-13;180401(*);0.04;Aterro;;
2024-08-13;180111(*);0.35;Aterro;;
2024-08-14;180401(*);0.02;Aterro;;
2024-08-14;180111(*);0.28;Aterro;;
2024-08-15;180401(*);0.05;Aterro;;
2024-08-15;180111(*);0.30;Aterro;;
2024-08-15;180111(*);0.22;Aterro;;
2024-08-15;180401(*);0.02;Aterro;;
2024-08-15;180111(*);0.09;Aterro;;
2024-08-16;180401(*);0.02;Aterro;;
2024-08-16;180111(*);0.31;Aterro;;
2024-08-19;150110(*);0.09;Aterro;;
2024-08-19;180401(*);0.02;Aterro;;
2024-08-19;180111(*);0.31;Aterro;;
2024-08-19;180401(*);0.02;Aterro;;
2024-08-19;180111(*);0.31;Aterro;;
2024-08-20;180401(*);0.02;Aterro;;
2024-08-20;180111(*);0.32;Aterro;;
2024-08-20;180401(*);0.02;Aterro;;
2024-08-20;180111(*);0.28;Aterro;;
2024-08-20;180111(*);0.24;Aterro;;
2024-08-20;150110(*);0.00;Aterro;;
2024-08-21;180401(*);0.02;Aterro;;
2024-08-21;180111(*);0.07;Aterro;;
2024-08-22;180401(*);0.02;Aterro;;
2024-08-22;180111(*);0.31;Aterro;;
2024-08-22;180401(*);0.02;Aterro;;
2024-08-22;180111(*);0.32;Aterro;;
2024-08-22;180401(*);0.02;Aterro;;
2024-08-22;180111(*);0.37;Aterro;;
2024-08-23;180401(*);0.03;Aterro;;
2024-08-23;180111(*);0.26;Aterro;;
2024-08-26;180401(*);0.05;Aterro;;
2024-08-26;180111(*);0.30;Aterro;;
2024-08-27;180401(*);0.01;Aterro;;
2024-08-27;180111(*);0.24;Aterro;;
2024-08-27;180401(*);0.03;Aterro;;
2024-08-27;180111(*);0.11;Aterro;;
2024-08-30;180401(*);0.02;Aterro;;
2024-08-30;180111(*);0.30;Aterro;;
2024-09-02;180401(*);0.03;Aterro;;
2024-09-02;180111(*);0.26;Aterro;;
2024-09-03;180401(*);0.02;Aterro;;
2024-09-03;180111(*);0.32;Aterro;;
2024-09-04;180401(*);0.03;Aterro;;
2024-09-04;180111(*);0.30;Aterro;;
2024-09-05;180111(*);0.34;Aterro;;
2024-09-05;180401(*);0.03;Aterro;;
2024-09-05;180111(*);0.20;Aterro;;
2024-09-05;180401(*);0.01;Aterro;;
2024-09-05;180111(*);0.04;Aterro;;
2024-09-06;180401(*);0.01;Aterro;;
2024-09-06;180111(*);0.35;Aterro;;
2024-09-06;180201(*);0.00;Aterro;;
2024-09-06;180401(*);0.03;Aterro;;
2024-09-06;180111(*);0.23;Aterro;;
2024-09-09;180401(*);0.02;Aterro;;
2024-09-09;180111(*);0.37;Aterro;;
2024-09-09;180401(*);0.04;Aterro;;
2024-09-09;180111(*);0.26;Aterro;;
2024-09-10;180111(*);0.38;Aterro;;
2024-09-10;180401(*);0.02;Aterro;;
2024-09-10;180111(*);0.24;Aterro;;
2024-09-11;180401(*);0.03;Aterro;;
2024-09-11;180111(*);0.10;Aterro;;
2024-09-11;180401(*);0.02;Aterro;;
2024-09-11;180111(*);0.37;Aterro;;
2024-09-11;180401(*);0.02;Aterro;;
2024-09-11;180111(*);0.28;Aterro;;
2024-09-13;180401(*);0.03;Aterro;;
2024-09-13;180111(*);0.31;Aterro;;
2024-09-13;180401(*);0.03;Aterro;;
2024-09-13;180111(*);0.33;Aterro;;
2024-09-16;180111(*);0.35;Aterro;;
2024-09-16;180111(*);0.21;Aterro;;
2024-09-17;180401(*);0.02;Aterro;;
2024-09-17;180111(*);0.08;Aterro;;
2024-09-17;180401(*);0.02;Aterro;;
2024-09-17;180111(*);0.28;Aterro;;
2024-09-18;180401(*);0.03;Aterro;;
2024-09-18;180111(*);0.25;Aterro;;
2024-09-19;180401(*);0.03;Aterro;;
2024-09-19;180111(*);0.38;Aterro;;
2024-09-20;180401(*);0.03;Aterro;;
2024-09-20;180111(*);0.25;Aterro;;
2024-09-23;180401(*);0.05;Aterro;;
2024-09-23;180111(*);0.33;Aterro;;
2024-09-23;180111(*);0.25;Aterro;;
2024-09-24;180201(*);0.00;Aterro;;
2024-09-24;180401(*);0.03;Aterro;;
2024-09-24;180111(*);0.07;Aterro;;
2024-09-24;180401(*);0.02;Aterro;;
2024-09-24;180111(*);0.35;Aterro;;
2024-09-25;180401(*);0.03;Aterro;;
2024-09-25;180111(*);0.24;Aterro;;
2024-09-26;180111(*);0.26;Aterro;;
2024-09-27;180401(*);0.03;Aterro;;
2024-09-27;180111(*);0.33;Aterro;;
2024-09-30;180111(*);0.26;Aterro;;
2024-09-30;180401(*);0.02;Aterro;;
2024-09-30;180111(*);0.26;Aterro;;
2024-09-30;180401(*);0.03;Aterro;;
2024-09-30;180111(*);0.07;Aterro;;
2024-10-01;180401(*);0.03;Aterro;;
2024-10-01;180111(*);0.31;Aterro;;
2024-10-01;180401(*);0.03;Aterro;;
2024-10-01;180111(*);0.27;Aterro;;
2024-10-02;180401(*);0.02;Aterro;;
2024-10-02;180111(*);0.36;Aterro;;
2024-10-03;150110(*);0.00;Aterro;;
2024-10-03;180401(*);0.02;Aterro;;
2024-10-03;180111(*);0.27;Aterro;;
2024-10-08;180111(*);0.36;Aterro;;
2024-10-08;180111(*);0.15;Aterro;;
2024-10-08;180401(*);0.02;Aterro;;
2024-10-08;180111(*);0.11;Aterro;;
2024-10-09;180401(*);0.01;Aterro;;
2024-10-09;180111(*);0.32;Aterro;;
2024-10-09;180401(*);0.02;Aterro;;
2024-10-09;180111(*);0.29;Aterro;;
2024-10-15;180401(*);0.02;Aterro;;
2024-10-15;180111(*);0.28;Aterro;;
2024-10-15;180401(*);0.03;Aterro;;
2024-10-15;180111(*);0.31;Aterro;;
2024-10-16;180111(*);0.32;Aterro;;
2024-10-16;180111(*);0.31;Aterro;;
2024-10-16;180401(*);0.02;Aterro;;
2024-10-16;180111(*);0.09;Aterro;;
2024-10-17;180401(*);0.03;Aterro;;
2024-10-17;180111(*);0.34;Aterro;;
2024-10-18;180401(*);0.01;Aterro;;
2024-10-18;180111(*);0.37;Aterro;;
2024-10-21;180401(*);0.03;Aterro;;
2024-10-21;180111(*);0.38;Aterro;;
2024-10-22;180201(*);0.00;Aterro;;
2024-10-22;180401(*);0.03;Aterro;;
2024-10-22;180111(*);0.23;Aterro;;
2024-10-24;180111(*);0.46;Aterro;;
2024-10-24;180111(*);0.21;Aterro;;
2024-10-24;180401(*);0.03;Aterro;;
2024-10-24;180111(*);0.08;Aterro;;
2024-10-24;180401(*);0.02;Aterro;;
2024-10-24;180111(*);0.33;Aterro;;
2024-10-24;180106(*);0.01;Aterro;;
2024-10-25;180401(*);0.02;Aterro;;
2024-10-25;180111(*);0.31;Aterro;;
2024-10-25;180401(*);0.02;Aterro;;
2024-10-25;180111(*);0.36;Aterro;;
2024-10-30;150110(*);0.01;Aterro;;
2024-10-30;180401(*);0.02;Aterro;;
2024-10-30;180111(*);0.27;Aterro;;
2024-10-31;180111(*);0.31;Aterro;;
2024-10-31;180111(*);0.24;Aterro;;
2024-10-31;180401(*);0.02;Aterro;;
2024-10-31;180111(*);0.11;Aterro;;
2024-11-01;180401(*);0.03;Aterro;;
2024-11-01;180111(*);0.35;Aterro;;
2024-11-04;180401(*);0.01;Aterro;;
2024-11-04;180111(*);0.32;Aterro;;
2024-11-05;180401(*);0.02;Aterro;;
2024-11-05;180111(*);0.32;Aterro;;
2024-11-06;180111(*);0.41;Aterro;;
2024-11-06;180111(*);0.32;Aterro;;
2024-11-06;180111(*);0.14;Aterro;;
2024-11-11;180401(*);0.02;Aterro;;
2024-11-11;180111(*);0.31;Aterro;;
2024-11-14;180201(*);0.01;Aterro;;
2024-11-14;180401(*);0.02;Aterro;;
2024-11-14;180111(*);0.32;Aterro;;
2024-11-14;180111(*);0.17;Aterro;;
2024-11-14;180401(*);0.03;Aterro;;
2024-11-14;180111(*);0.20;Aterro;;
2024-11-15;180401(*);0.02;Aterro;;
2024-11-15;180111(*);0.09;Aterro;;
2024-11-16;180401(*);0.03;Aterro;;
2024-11-16;180111(*);0.28;Aterro;;
2024-11-18;180401(*);0.01;Aterro;;
2024-11-18;180111(*);0.28;Aterro;;
2024-11-18;180111(*);0.32;Aterro;;
2024-11-18;180401(*);0.02;Aterro;;
2024-11-19;180401(*);0.02;Aterro;;
2024-11-19;180111(*);0.24;Aterro;;
2024-11-20;180111(*);0.28;Aterro;;
2024-11-20;180401(*);0.06;Aterro;;
2024-11-20;180111(*);0.26;Aterro;;
2024-11-20;180401(*);0.02;Aterro;;
2024-11-20;180111(*);0.07;Aterro;;
2024-11-20;180401(*);0.03;Aterro;;
2024-11-20;180111(*);0.31;Aterro;;
2024-11-22;180401(*);0.02;Aterro;;
2024-11-22;180111(*);0.25;Aterro;;
2024-11-25;180111(*);0.33;Aterro;;
2024-11-25;180401(*);0.02;Aterro;;
2024-11-28;180111(*);0.28;Aterro;;
2024-11-28;180401(*);0.03;Aterro;;
2024-11-29;180111(*);0.38;Aterro;;
2024-11-29;180111(*);0.28;Aterro;;
2024-11-29;180401(*);0.02;Aterro;;
2024-11-29;180201(*);0.01;Aterro;;
2024-11-29;180401(*);0.03;Aterro;;
2024-11-29;180111(*);0.08;Aterro;;
2024-11-29;180401(*);0.03;Aterro;;
2024-11-29;180111(*);0.30;Aterro;;
2024-12-02;180201(*);0.00;Aterro;;
2024-12-02;150110(*);0.01;Aterro;;
2024-12-02;180401(*);0.02;Aterro;;
2024-12-02;180111(*);0.29;Aterro;;
2024-12-02;180111(*);0.34;Aterro;;
2024-12-02;180401(*);0.02;Aterro;;
2024-12-03;180111(*);0.22;Aterro;;
2024-12-03;180401(*);0.03;Aterro;;
2024-12-03;180401(*);0.02;Aterro;;
2024-12-03;180111(*);0.39;Aterro;;
2024-12-03;180111(*);0.29;Aterro;;
2024-12-03;180201(*);0.01;Aterro;;
2024-12-03;150110(*);0.06;Aterro;;
2024-12-03;180401(*);0.02;Aterro;;
2024-12-03;180111(*);0.12;Aterro;;
2024-12-04;180111(*);0.30;Aterro;;
2024-12-04;180401(*);0.03;Aterro;;
2024-12-04;180201(*);0.00;Aterro;;
2024-12-04;180401(*);0.02;Aterro;;
2024-12-04;180111(*);0.34;Aterro;;
2024-12-05;180401(*);0.03;Aterro;;
2024-12-05;180111(*);0.31;Aterro;;
2024-12-06;180401(*);0.02;Aterro;;
2024-12-06;180111(*);0.37;Aterro;;
2024-12-11;180111(*);0.30;Aterro;;
2024-12-11;180111(*);0.32;Aterro;;
2024-12-11;180401(*);0.03;Aterro;;
2024-12-11;180201(*);0.00;Aterro;;
2024-12-11;180401(*);0.03;Aterro;;
2024-12-11;180111(*);0.08;Aterro;;
2024-12-16;180111(*);0.28;Aterro;;
2024-12-16;180401(*);0.04;Aterro;;
2024-12-16;150110(*);0.01;Aterro;;
2024-12-16;180401(*);0.03;Aterro;;
2024-12-16;180111(*);0.23;Aterro;;
2024-12-17;180111(*);0.40;Aterro;;
2024-12-17;180401(*);0.03;Aterro;;
2024-12-19;180401(*);0.02;Aterro;;
2024-12-19;180111(*);0.23;Aterro;;
2024-12-19;180111(*);0.03;Aterro;;
2024-12-19;180401(*);0.03;Aterro;;
2024-12-19;180111(*);0.23;Aterro;;
2024-12-19;180401(*);0.02;Aterro;;
2024-12-19;180111(*);0.08;Aterro;;
2024-12-19;180401(*);0.03;Aterro;;
2024-12-21;180111(*);0.19;Aterro;;
2024-12-21;180401(*);0.03;Aterro;;
2024-12-23;180111(*);0.11;Aterro;;
2024-12-23;180401(*);0.01;Aterro;;
2024-12-23;180111(*);0.15;Aterro;;
2024-12-23;180401(*);0.03;Aterro;;
2024-12-24;180401(*);0.01;Aterro;;
2024-12-24;180111(*);0.15;Aterro;;
2024-12-26;180111(*);0.24;Aterro;;
2024-12-26;180111(*);0.22;Aterro;;
2024-12-26;180401(*);0.03;Aterro;;
2024-12-26;180111(*);0.08;Aterro;;
2024-12-26;180401(*);0.01;Aterro;;
2024-12-26;180111(*);0.17;Aterro;;
2024-12-27;180401(*);0.02;Aterro;;
2024-12-27;180111(*);0.10;Aterro;;
2024-12-27;180111(*);0.13;Aterro;;
2024-12-27;180401(*);0.02;Aterro;;
2025-01-02;180401(*);0.01;Aterro;;
2025-01-02;180111(*);0.13;Aterro;;
2025-01-03;180401(*);0.02;Aterro;;
2025-01-03;180111(*);0.20;Aterro;;
2025-01-03;180111(*);0.23;Aterro;;
2025-01-03;180201(*);0.00;Aterro;;
2025-01-03;180401(*);0.01;Aterro;;
2025-01-03;180111(*);0.11;Aterro;;
2025-01-06;180401(*);0.02;Aterro;;
2025-01-06;180111(*);0.21;Aterro;;
2025-01-07;180401(*);0.02;Aterro;;
2025-01-07;180111(*);0.25;Aterro;;
2025-01-08;180401(*);0.03;Aterro;;
2025-01-08;180111(*);0.27;Aterro;;
2025-01-08;180401(*);0.02;Aterro;;
2025-01-08;180111(*);0.24;Aterro;;
2025-01-09;180401(*);0.01;Aterro;;
2025-01-09;180111(*);0.07;Aterro;;
2025-01-09;180401(*);0.03;Aterro;;
2025-01-09;180111(*);0.29;Aterro;;
2025-01-10;180201(*);0.00;Aterro;;
2025-01-10;160303(*);0.01;Aterro;;
2025-01-10;180101(*);0.00;Autoclave;;
2025-01-10;180401(*);0.01;Aterro;;
2025-01-10;180111(*);0.30;Aterro;;
2025-01-13;180401(*);0.02;Aterro;;
2025-01-13;180111(*);0.33;Aterro;;
2025-01-15;180401(*);0.02;Aterro;;
2025-01-15;180111(*);0.25;Aterro;;
2025-01-16;180111(*);0.36;Aterro;;
2025-01-16;180111(*);0.49;Aterro;;
2025-01-16;180201(*);0.00;Aterro;;
2025-01-16;180101(*);0.01;Autoclave;;
2025-01-16;180401(*);0.02;Aterro;;
2025-01-16;180111(*);0.42;Aterro;;
2025-01-17;180111(*);0.32;Aterro;;
2025-01-17;180401(*);0.04;Aterro;;
2025-01-20;180401(*);0.03;Aterro;;
2025-01-20;180111(*);0.32;Aterro;;
2025-01-21;180111(*);0.29;Aterro;;
2025-01-21;180401(*);0.02;Aterro;;
2025-01-21;180111(*);0.35;Aterro;;
2025-01-21;180401(*);0.02;Aterro;;
2025-01-21;180111(*);0.30;Aterro;;
2025-01-21;180111(*);0.32;Aterro;;
2025-01-21;180401(*);0.02;Aterro;;
2025-01-22;180101(*);0.01;Autoclave;;
2025-01-22;180401(*);0.02;Aterro;;
2025-01-22;180111(*);0.08;Aterro;;
2025-01-24;180401(*);0.02;Aterro;;
2025-01-24;180111(*);0.37;Aterro;;
2025-01-26;180401(*);0.04;Aterro;;
2025-01-26;180111(*);0.31;Aterro;;
2025-01-27;180401(*);0.02;Aterro;;
2025-01-27;180111(*);0.39;Aterro;;
2025-01-28;180401(*);0.02;Aterro;;
2025-01-28;180111(*);0.24;Aterro;;
2025-01-30;180111(*);0.28;Aterro;;
2025-01-30;180401(*);0.02;Aterro;;
2025-01-30;180111(*);0.29;Aterro;;
2025-01-30;180401(*);0.02;Aterro;;
2025-01-30;180101(*);0.01;Autoclave;;
2025-01-30;180401(*);0.03;Aterro;;
2025-01-30;180111(*);0.13;Aterro;;
2025-01-31;180401(*);0.02;Aterro;;
2025-01-31;180111(*);0.26;Aterro;;
2025-02-03;160303(*);0.00;Aterro;;
2025-02-03;180201(*);0.00;Aterro;;
2025-02-03;180111(*);0.27;Aterro;;
2025-02-03;180401(*);0.03;Aterro;;
2025-02-04;180111(*);0.32;Aterro;;
2025-02-04;180401(*);0.02;Aterro;;
2025-02-05;180205(*);0.00;Incineração;;
2025-02-05;GrupoE;0.00;Incineração;;
2025-02-05;180111(*);0.32;Aterro;;
2025-02-05;180401(*);0.04;Aterro;;
2025-02-06;180111(*);0.32;Aterro;;
2025-02-06;180111(*);0.30;Aterro;;
2025-02-06;180401(*);0.02;Aterro;;
2025-02-06;180111(*);0.13;Aterro;;
2025-02-07;180401(*);0.02;Aterro;;
2025-02-07;180111(*);0.29;Aterro;;
2025-02-10;180401(*);0.02;Aterro;;
2025-02-10;180111(*);0.34;Aterro;;
2025-02-10;180201(*);0.00;Aterro;;
2025-02-10;180401(*);0.02;Aterro;;
2025-02-10;180111(*);0.34;Aterro;;
2025-02-13;180401(*);0.06;Aterro;;
2025-02-13;180111(*);0.36;Aterro;;
2025-02-13;180111(*);0.17;Aterro;;
2025-02-13;180401(*);0.03;Aterro;;
2025-02-13;160303(*);0.00;Aterro;;
2025-02-13;180401(*);0.03;Aterro;;
2025-02-13;180111(*);0.08;Aterro;;
2025-02-13;180401(*);0.02;Aterro;;
2025-02-13;180106(*);0.01;Aterro;;
2025-02-13;180111(*);0.28;Aterro;;
2025-02-17;180401(*);0.03;Aterro;;
2025-02-17;180111(*);0.32;Aterro;;
2025-02-18;180401(*);0.02;Aterro;;
2025-02-18;180111(*);0.30;Aterro;;
2025-02-18;180111(*);0.30;Aterro;;
2025-02-18;160303(*);0.00;Aterro;;
2025-02-18;180401(*);0.04;Aterro;;
2025-02-18;180111(*);0.29;Aterro;;
2025-02-19;180111(*);0.25;Aterro;;
2025-02-19;180401(*);0.03;Aterro;;
2025-02-19;180401(*);0.02;Aterro;;
2025-02-19;180111(*);0.07;Aterro;;
2025-02-19;180401(*);0.03;Aterro;;
2025-02-19;180111(*);0.27;Aterro;;
2025-02-20;180401(*);0.03;Aterro;;
2025-02-20;180111(*);0.23;Aterro;;
2025-02-20;180111(*);0.40;Aterro;;
2025-02-20;180401(*);0.03;Aterro;;
2025-02-21;180111(*);0.32;Aterro;;
2025-02-21;180401(*);0.02;Aterro;;
2025-02-24;180401(*);0.03;Aterro;;
2025-02-24;180111(*);0.31;Aterro;;
2025-02-24;180111(*);0.21;Aterro;;
2025-02-26;180401(*);0.01;Aterro;;
2025-02-26;180111(*);0.03;Aterro;;
2025-02-26;180201(*);0.01;Aterro;;
2025-02-26;180401(*);0.03;Aterro;;
